527,327.69458,175.12993
528,327.69458,143.28812
529,327.69458,111.44632
530,327.69458,79.60452
531,327.69458,47.76271
532,327.69458,15.9209
533,335.40036,329.70989
534,335.40036,298.30894
535,335.40036,266.908
536,335.40036,235.50706
537,335.40036,204.10612
538,335.40036,172.70518
539,335.40036,141.30424
540,335.40036,109.9033
541,335.40036,78.50236
542,335.40036,47.10141
543,335.40036,15.70047
544,347.13089,320.57588
545,347.13089,290.04485
546,347.13089,259.51381
547,347.13089,228.98277
548,347.13089,198.45173
549,347.13089,167.9207
550,347.13089,137.38966
551,347.13089,106.85863
552,347.13089,76.32759
553,347.13089,45.79655
554,347.13089,15.26552
555,358.64017,309.48762
556,358.64017,280.01261
557,358.64017,250.53759
558,358.64017,221.06258
559,358.64017,191.58757
560,358.64017,162.11256
561,358.64017,132.63755
562,358.64017,103.16254
563,358.64017,73.68753
564,358.64017,44.21252
565,358.64017,14.73751
566,369.81178,14.22498
567,369.81178,42.67495
568,369.81178,71.12492
569,369.81178,99.57489
570,369.81178,128.02486
571,369.81178,156.47483
572,369.81178,184.9248
573,369.81178,213.37477
574,369.81178,241.82473
575,369.81178,270.2747
576,369.81178,298.72468
577,393.08234,276.30539
578,381.17995,287.77237
579,393.08234,249.9906
580,381.17995,260.36548
581,393.08234,223.6758
582,381.17995,232.95858
583,393.08234,197.361
584,381.17995,205.55169
585,393.08234,171.0462
586,381.17995,178.14481
587,393.08234,144.7314
588,381.17995,150.73791
589,393.08234,118.4166
590,381.17995,123.33101
591,393.08234,92.1018
592,381.17995,95.92412
593,393.08234,65.787
594,381.17995,68.51723
595,393.08234,39.4722
596,381.17995,41.11034
597,393.08234,13.1574
598,381.17995,13.70345
599,401.16548,12.78657
600,401.16548,38.35971
601,401.16548,63.93285
602,401.16548,89.50598
603,401.16548,115.07912
604,401.16548,140.65226
605,401.16548,166.2254
606,401.16548,191.79854
607,401.16548,217.37167
608,401.16548,242.94481
609,401.16548,268.51794
610,404.99776,12.61075
611,404.99776,37.83226
612,404.99776,63.05377
613,404.99776,88.27528
614,404.99776,113.4968
615,404.99776,138.7183
616,404.99776,163.93982
617,404.99776,189.16133
618,404.99776,214.38283
619,404.99776,239.60434
620,404.99776,264.82585
621,412.06488,12.28654
622,412.06488,36.85961
623,412.06488,61.43268
624,412.06488,86.00575
625,412.06488,110.57882
626,412.06488,135.1519
627,412.06488,159.72497
628,412.06488,184.29804
629,412.06488,208.87111
630,412.06488,233.44418
631,412.06488,258.01725
632,419.132,11.96232
633,419.132,35.88695
634,419.132,59.81159
635,419.132,83.73622
636,419.132,107.66085
637,419.132,131.58549
638,419.132,155.51012
639,419.132,179.43476
640,419.132,203.35939
641,419.132,227.28402
642,419.132,251.20866
643,425.59094,11.666
644,425.59094,34.998
645,425.59094,58.33
646,425.59094,81.662
647,425.59094,104.99399
648,425.59094,128.32599
649,425.59094,151.65799
650,425.59094,174.98999
651,425.59094,198.32199
652,425.59094,221.65399
653,425.59094,244.98599
654,461.82193,10.00383
655,461.82193,30.01148
656,461.82193,50.01914
657,461.82193,70.02679
658,461.82193,90.03445
659,461.82193,110.04211
660,461.82193,130.04977
661,461.82193,150.05742
662,461.82193,170.06507
663,461.82193,190.07273
664,461.82193,210.08039
665,449.23299,10.58137
666,449.23299,31.74412
667,449.23299,52.90686
668,449.23299,74.0696
669,449.23299,95.23235
670,449.23299,116.3951
671,449.23299,137.55784
672,449.23299,158.72058
673,449.23299,179.88332
674,449.23299,201.04607
675,449.23299,222.20881
676,436.64403,11.15892
677,436.64403,33.47675
678,436.64403,55.79458
679,436.64403,78.11242
680,436.64403,100.43024
681,436.64403,122.74808
682,436.64403,145.06592
683,436.64403,167.38374
684,436.64403,189.70158
685,436.64403,212.01941
686,436.64403,234.33724
687,472.74332,9.50279
688,472.74332,28.50836
689,472.74332,47.51393
690,472.74332,66.5195
691,472.74332,85.52508
692,472.74332,104.53065
693,472.74332,123.53622
694,472.74332,142.54179
695,472.74332,161.54737
696,472.74332,180.55294
697,472.74332,199.55851
698,490.72672,8.67776
699,490.72672,26.03328
700,490.72672,43.38881
701,490.72672,60.74433
702,490.72672,78.09985
703,490.72672,95.45537
704,490.72672,112.81089
705,490.72672,130.16642
706,490.72672,147.52194
707,490.72672,164.87746
708,490.72672,182.23299
709,537.81763,6.51737
710,537.81763,19.5521
711,537.81763,32.58684
712,537.81763,45.62157
713,537.81763,58.65631
714,537.81763,71.69104
715,537.81763,84.72578
716,537.81763,97.76051
717,537.81763,110.79525
718,537.81763,123.82998
719,537.81763,136.86472
720,515.328,7.54913
721,515.328,22.64738
722,515.328,37.74563
723,515.328,52.84388
724,515.328,67.94213
725,515.328,83.04039
726,515.328,98.13864
727,515.328,113.23689
728,515.328,128.33514
729,515.328,143.4334
730,515.328,158.53165
731,562.93488,126.03126
732,562.93488,114.02828
733,562.93488,102.0253
734,562.93488,90.02232
735,562.93488,78.01935
736,562.93488,66.01637
737,562.93488,54.0134
738,562.93488,42.01042
739,562.93488,30.00744
740,562.93488,18.00446
741,562.93488,6.00149
742,590.67972,126.03126
743,590.67972,114.02828
744,590.67972,102.0253
745,590.67972,90.02232
746,590.67972,78.01935
747,590.67972,66.01637
748,590.67972,54.0134
749,590.67972,42.01042
750,590.67972,30.00744
751,590.67972,18.00446
752,590.67972,6.00149
753,618.42453,126.03126
754,618.42453,114.02828
755,618.42453,102.0253
756,618.42453,90.02232
757,618.42453,78.01935
758,618.42453,66.01637
759,618.42453,54.0134
760,618.42453,42.01042
761,618.42453,30.00744
762,618.42453,18.00446
763,618.42453,6.00149
764,646.16937,126.03126
765,646.16937,114.02828
766,646.16937,102.0253
767,646.16937,90.02232
768,646.16937,78.01935
769,646.16937,66.01637
770,646.16937,54.0134
771,646.16937,42.01042
772,646.16937,30.00744
773,646.16937,18.00446
774,646.16937,6.00149
775,673.10461,126.03126
776,673.10461,114.02828
777,673.10461,102.0253
778,673.10461,90.02232
779,673.10461,78.01935
780,673.10461,66.01637
781,673.10461,54.0134
782,673.10461,42.01042
783,673.10461,30.00744
784,673.10461,18.00446
785,673.10461,6.00149
786,699.23026,126.03126
787,699.23026,114.02828
788,699.23026,102.0253
789,699.23026,90.02232
790,699.23026,78.01935
791,699.23026,66.01637
792,699.23026,54.0134
793,699.23026,42.01042
794,699.23026,30.00744
795,699.23026,18.00446
796,699.23026,6.00149
797,725.3559,126.03126
798,725.3559,114.02828
799,725.3559,102.0253
800,725.3559,90.02232
801,725.3559,78.01935
802,725.3559,66.01637
803,725.3559,54.0134
804,725.3559,42.01042
805,725.3559,30.00744
806,725.3559,18.00446
807,725.3559,6.00149
808,751.48154,126.03126
809,751.48154,114.02828
810,751.48154,102.0253
811,751.48154,90.02232
812,751.48154,78.01935
813,751.48154,66.01637
814,751.48154,54.0134
815,751.48154,42.01042
816,751.48154,30.00744
817,751.48154,18.00446
818,751.48154,6.00149
